set,path,file_kg,folder_kg,folder_id,folder
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_83.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_113.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_107.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_97.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_68.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_40.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_54.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_55.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_41.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_69.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_106.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_96.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_82.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_112.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_4.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_6.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_94.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_104.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_110.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_80.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_57.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_43.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_42.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_56.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_111.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_81.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_95.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_105.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_7.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_31.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_25.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_19.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_18.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_24.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_30.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_26.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_32.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_33.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_27.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_23.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_37.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_36.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_22.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_34.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_20.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_21.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/105.98_134/105.98kg_35.png,105.98,105.98,134,105.98_134
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_72.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_66.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_99.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_98.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_67.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_73.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_59.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_65.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_71.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_70.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_64.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_58.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_60.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_74.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_48.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_49.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_75.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_61.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_77.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_63.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_88.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_89.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_62.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_76.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_39.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_11.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_110.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_104.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_138.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_139.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_105.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_111.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_10.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_38.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_12.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_107.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_113.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_112.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_106.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_13.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_17.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_102.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_116.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_117.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_103.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_16.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_14.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_28.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_129.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_115.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_101.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_9.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_100.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_8.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_114.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_128.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_29.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_15.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_18.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_30.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_24.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_131.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_125.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_5.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_119.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_118.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_4.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_124.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_130.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_25.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_31.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_19.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_27.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_33.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_126.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_132.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_6.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_7.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_133.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_127.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_32.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_26.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_22.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_36.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_3.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_123.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_137.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_136.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_122.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_2.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_37.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_23.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_35.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_21.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_108.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_134.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_120.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_121.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_135.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_1.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_109.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_20.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_34.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_53.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_47.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_90.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_84.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_85.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_91.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_46.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_52.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_78.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_44.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_50.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_87.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_93.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_92.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_86.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_51.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_45.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_79.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_41.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_55.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_69.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_82.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_96.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_97.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_83.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_68.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_54.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_40.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_56.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_42.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_95.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_81.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_80.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_94.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_43.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/99.43_139/99.43kg_57.png,99.43,99.43,139,99.43_139
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_27.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_33.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_32.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_26.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_30.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_24.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_18.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_19.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_25.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_31.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_35.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_21.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_9.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_8.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_20.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_34.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_22.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_36.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_37.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_23.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_44.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_50.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_78.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_110.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_87.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_93.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_104.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_92.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_105.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_111.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_86.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_79.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_51.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_45.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_53.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_47.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_107.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_90.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_84.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_113.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_85.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_112.png,74.4,74.4,125,74.4_125
rgb9579,data/PigRGB-Weight/RGB_9579/fold2/74.4_125/74.4kg_106.png,74.4,74.4,125,74.4_125
